ZIP CODE,STATE,MSA1,MSA2,MSA3
67456,KS,KS NONMETROPOLITAN AREA,,
67457,KS,KS NONMETROPOLITAN AREA,,
67458,KS,KS NONMETROPOLITAN AREA,,
67459,KS,KS NONMETROPOLITAN AREA,,
67460,KS,KS NONMETROPOLITAN AREA,,
67464,KS,KS NONMETROPOLITAN AREA,,
67466,KS,KS NONMETROPOLITAN AREA,,
67467,KS,KS NONMETROPOLITAN AREA,,
67468,KS,KS NONMETROPOLITAN AREA,,
67470,KS,KS NONMETROPOLITAN AREA,,
67473,KS,KS NONMETROPOLITAN AREA,,
67474,KS,KS NONMETROPOLITAN AREA,,
67475,KS,KS NONMETROPOLITAN AREA,,
67476,KS,KS NONMETROPOLITAN AREA,,
67478,KS,KS NONMETROPOLITAN AREA,,
67480,KS,KS NONMETROPOLITAN AREA,,
67481,KS,KS NONMETROPOLITAN AREA,,
67482,KS,KS NONMETROPOLITAN AREA,,
67483,KS,KS NONMETROPOLITAN AREA,,
67484,KS,KS NONMETROPOLITAN AREA,,
67485,KS,KS NONMETROPOLITAN AREA,,
67487,KS,KS NONMETROPOLITAN AREA,,
67490,KS,KS NONMETROPOLITAN AREA,,
67491,KS,KS NONMETROPOLITAN AREA,,
67492,KS,KS NONMETROPOLITAN AREA,,
67501,KS,KS NONMETROPOLITAN AREA,,
67502,KS,KS NONMETROPOLITAN AREA,,
67504,KS,KS NONMETROPOLITAN AREA,,
67505,KS,KS NONMETROPOLITAN AREA,,
67510,KS,KS NONMETROPOLITAN AREA,,
67511,KS,KS NONMETROPOLITAN AREA,,
67512,KS,KS NONMETROPOLITAN AREA,,
67513,KS,KS NONMETROPOLITAN AREA,,
67514,KS,KS NONMETROPOLITAN AREA,,
67515,KS,KS NONMETROPOLITAN AREA,,
67516,KS,KS NONMETROPOLITAN AREA,,
67518,KS,KS NONMETROPOLITAN AREA,,
67519,KS,KS NONMETROPOLITAN AREA,,
67520,KS,KS NONMETROPOLITAN AREA,,
67521,KS,KS NONMETROPOLITAN AREA,,
67522,KS,KS NONMETROPOLITAN AREA,,
67523,KS,KS NONMETROPOLITAN AREA,,
67524,KS,KS NONMETROPOLITAN AREA,,
67525,KS,KS NONMETROPOLITAN AREA,,
67526,KS,KS NONMETROPOLITAN AREA,,
67529,KS,KS NONMETROPOLITAN AREA,,
67530,KS,KS NONMETROPOLITAN AREA,,
67543,KS,KS NONMETROPOLITAN AREA,,
67544,KS,KS NONMETROPOLITAN AREA,,
67545,KS,KS NONMETROPOLITAN AREA,,
67546,KS,KS NONMETROPOLITAN AREA,,
67547,KS,KS NONMETROPOLITAN AREA,,
67548,KS,KS NONMETROPOLITAN AREA,,
67550,KS,KS NONMETROPOLITAN AREA,,
67552,KS,KS NONMETROPOLITAN AREA,,
67553,KS,KS NONMETROPOLITAN AREA,,
67554,KS,KS NONMETROPOLITAN AREA,,
67556,KS,KS NONMETROPOLITAN AREA,,
67557,KS,KS NONMETROPOLITAN AREA,,
67559,KS,KS NONMETROPOLITAN AREA,,
67560,KS,KS NONMETROPOLITAN AREA,,
67561,KS,KS NONMETROPOLITAN AREA,,
67563,KS,KS NONMETROPOLITAN AREA,,
67564,KS,KS NONMETROPOLITAN AREA,,
67565,KS,KS NONMETROPOLITAN AREA,,
67566,KS,KS NONMETROPOLITAN AREA,,
67567,KS,KS NONMETROPOLITAN AREA,,
67568,KS,KS NONMETROPOLITAN AREA,,
67570,KS,KS NONMETROPOLITAN AREA,,
67572,KS,KS NONMETROPOLITAN AREA,,
67573,KS,KS NONMETROPOLITAN AREA,,
67574,KS,KS NONMETROPOLITAN AREA,,
67575,KS,KS NONMETROPOLITAN AREA,,
67576,KS,KS NONMETROPOLITAN AREA,,
67578,KS,KS NONMETROPOLITAN AREA,,
67579,KS,KS NONMETROPOLITAN AREA,,
67581,KS,KS NONMETROPOLITAN AREA,,
67583,KS,KS NONMETROPOLITAN AREA,,
67584,KS,KS NONMETROPOLITAN AREA,,
67585,KS,KS NONMETROPOLITAN AREA,,
67601,KS,KS NONMETROPOLITAN AREA,,
67621,KS,KS NONMETROPOLITAN AREA,,
67622,KS,KS NONMETROPOLITAN AREA,,
67623,KS,KS NONMETROPOLITAN AREA,,
67625,KS,KS NONMETROPOLITAN AREA,,
67626,KS,KS NONMETROPOLITAN AREA,,
67627,KS,KS NONMETROPOLITAN AREA,,
67628,KS,KS NONMETROPOLITAN AREA,,
67629,KS,KS NONMETROPOLITAN AREA,,
67631,KS,KS NONMETROPOLITAN AREA,,
67632,KS,KS NONMETROPOLITAN AREA,,
67634,KS,KS NONMETROPOLITAN AREA,,
67635,KS,KS NONMETROPOLITAN AREA,,
67637,KS,KS NONMETROPOLITAN AREA,,
67638,KS,KS NONMETROPOLITAN AREA,,
67639,KS,KS NONMETROPOLITAN AREA,,
67640,KS,KS NONMETROPOLITAN AREA,,
67642,KS,KS NONMETROPOLITAN AREA,,
67643,KS,KS NONMETROPOLITAN AREA,,
67644,KS,KS NONMETROPOLITAN AREA,,
67645,KS,KS NONMETROPOLITAN AREA,,
67646,KS,KS NONMETROPOLITAN AREA,,
67647,KS,KS NONMETROPOLITAN AREA,,
67648,KS,KS NONMETROPOLITAN AREA,,
67649,KS,KS NONMETROPOLITAN AREA,,
67650,KS,KS NONMETROPOLITAN AREA,,
67651,KS,KS NONMETROPOLITAN AREA,,
67653,KS,KS NONMETROPOLITAN AREA,,
67654,KS,KS NONMETROPOLITAN AREA,,
67656,KS,KS NONMETROPOLITAN AREA,,
67657,KS,KS NONMETROPOLITAN AREA,,
67658,KS,KS NONMETROPOLITAN AREA,,
67659,KS,KS NONMETROPOLITAN AREA,,
67660,KS,KS NONMETROPOLITAN AREA,,
67661,KS,KS NONMETROPOLITAN AREA,,
67663,KS,KS NONMETROPOLITAN AREA,,
67664,KS,KS NONMETROPOLITAN AREA,,
67665,KS,KS NONMETROPOLITAN AREA,,
67667,KS,KS NONMETROPOLITAN AREA,,
67669,KS,KS NONMETROPOLITAN AREA,,
67670,KS,KS NONMETROPOLITAN AREA,,
67671,KS,KS NONMETROPOLITAN AREA,,
67672,KS,KS NONMETROPOLITAN AREA,,
67673,KS,KS NONMETROPOLITAN AREA,,
67674,KS,KS NONMETROPOLITAN AREA,,
67675,KS,KS NONMETROPOLITAN AREA,,
67701,KS,KS NONMETROPOLITAN AREA,,
67730,KS,KS NONMETROPOLITAN AREA,,
67731,KS,KS NONMETROPOLITAN AREA,,
67732,KS,KS NONMETROPOLITAN AREA,,
67733,KS,KS NONMETROPOLITAN AREA,,
67734,KS,KS NONMETROPOLITAN AREA,,
67735,KS,KS NONMETROPOLITAN AREA,,
67736,KS,KS NONMETROPOLITAN AREA,,
67737,KS,KS NONMETROPOLITAN AREA,,
67738,KS,KS NONMETROPOLITAN AREA,,
67739,KS,KS NONMETROPOLITAN AREA,,
67740,KS,KS NONMETROPOLITAN AREA,,
67741,KS,KS NONMETROPOLITAN AREA,,
67743,KS,KS NONMETROPOLITAN AREA,,
67744,KS,KS NONMETROPOLITAN AREA,,
67745,KS,KS NONMETROPOLITAN AREA,,
67747,KS,KS NONMETROPOLITAN AREA,,
67748,KS,KS NONMETROPOLITAN AREA,,
67749,KS,KS NONMETROPOLITAN AREA,,
67751,KS,KS NONMETROPOLITAN AREA,,
67752,KS,KS NONMETROPOLITAN AREA,,
67753,KS,KS NONMETROPOLITAN AREA,,
67756,KS,KS NONMETROPOLITAN AREA,,
67757,KS,KS NONMETROPOLITAN AREA,,
67758,KS,KS NONMETROPOLITAN AREA,,
67761,KS,KS NONMETROPOLITAN AREA,,
67762,KS,KS NONMETROPOLITAN AREA,,
67764,KS,KS NONMETROPOLITAN AREA,,
67801,KS,KS NONMETROPOLITAN AREA,,
67831,KS,KS NONMETROPOLITAN AREA,,
67834,KS,KS NONMETROPOLITAN AREA,,
67835,KS,KS NONMETROPOLITAN AREA,,
67836,KS,KS NONMETROPOLITAN AREA,,
67837,KS,KS NONMETROPOLITAN AREA,,
67838,KS,KS NONMETROPOLITAN AREA,,
67839,KS,KS NONMETROPOLITAN AREA,,
67840,KS,KS NONMETROPOLITAN AREA,,
67841,KS,KS NONMETROPOLITAN AREA,,
67842,KS,KS NONMETROPOLITAN AREA,,
67843,KS,KS NONMETROPOLITAN AREA,,
67844,KS,KS NONMETROPOLITAN AREA,,
67846,KS,KS NONMETROPOLITAN AREA,,
67849,KS,KS NONMETROPOLITAN AREA,,
67850,KS,KS NONMETROPOLITAN AREA,,
67851,KS,KS NONMETROPOLITAN AREA,,
67853,KS,KS NONMETROPOLITAN AREA,,
67854,KS,KS NONMETROPOLITAN AREA,,
67855,KS,KS NONMETROPOLITAN AREA,,
67857,KS,KS NONMETROPOLITAN AREA,,
67859,KS,KS NONMETROPOLITAN AREA,,
67860,KS,KS NONMETROPOLITAN AREA,,
67861,KS,KS NONMETROPOLITAN AREA,,
67862,KS,KS NONMETROPOLITAN AREA,,
67863,KS,KS NONMETROPOLITAN AREA,,
67864,KS,KS NONMETROPOLITAN AREA,,
67865,KS,KS NONMETROPOLITAN AREA,,
67867,KS,KS NONMETROPOLITAN AREA,,
67868,KS,KS NONMETROPOLITAN AREA,,
67869,KS,KS NONMETROPOLITAN AREA,,
67870,KS,KS NONMETROPOLITAN AREA,,
67871,KS,KS NONMETROPOLITAN AREA,,
67876,KS,KS NONMETROPOLITAN AREA,,
67877,KS,KS NONMETROPOLITAN AREA,,
67878,KS,KS NONMETROPOLITAN AREA,,
67879,KS,KS NONMETROPOLITAN AREA,,
67880,KS,KS NONMETROPOLITAN AREA,,
67882,KS,KS NONMETROPOLITAN AREA,,
67901,KS,KS NONMETROPOLITAN AREA,,
67905,KS,KS NONMETROPOLITAN AREA,,
67950,KS,KS NONMETROPOLITAN AREA,,
67951,KS,KS NONMETROPOLITAN AREA,,
67952,KS,KS NONMETROPOLITAN AREA,,
67953,KS,KS NONMETROPOLITAN AREA,,
67954,KS,KS NONMETROPOLITAN AREA,,
68001,NE,NE NONMETROPOLITAN AREA,,
68002,NE,Omaha,Council Bluffs,
68003,NE,Omaha,Council Bluffs,
68004,NE,NE NONMETROPOLITAN AREA,,
68005,NE,Omaha,Council Bluffs,
68007,NE,Omaha,Council Bluffs,
68008,NE,Omaha,Council Bluffs,
68009,NE,Omaha,Council Bluffs,
68010,NE,Omaha,Council Bluffs,
68014,NE,NE NONMETROPOLITAN AREA,,
68015,NE,Omaha,Council Bluffs,
68016,NE,Omaha,Council Bluffs,
68017,NE,Omaha,Council Bluffs,
68018,NE,Omaha,Council Bluffs,
68019,NE,NE NONMETROPOLITAN AREA,,
68020,NE,NE NONMETROPOLITAN AREA,,
68022,NE,Omaha,Council Bluffs,
68023,NE,Omaha,Council Bluffs,
68025,NE,NE NONMETROPOLITAN AREA,,
68026,NE,NE NONMETROPOLITAN AREA,,
68028,NE,Omaha,Council Bluffs,
68029,NE,Omaha,Council Bluffs,
68030,NE,Sioux City,,
68031,NE,NE NONMETROPOLITAN AREA,,
68033,NE,Omaha,Council Bluffs,
68034,NE,Omaha,Council Bluffs,
68035,NE,Omaha,Council Bluffs,
68036,NE,NE NONMETROPOLITAN AREA,,
68037,NE,Omaha,Council Bluffs,
68038,NE,NE NONMETROPOLITAN AREA,,
68039,NE,NE NONMETROPOLITAN AREA,,
68040,NE,Omaha,Council Bluffs,
68041,NE,Omaha,Council Bluffs,
68042,NE,Omaha,Council Bluffs,
68044,NE,NE NONMETROPOLITAN AREA,,
68045,NE,NE NONMETROPOLITAN AREA,,
68046,NE,Omaha,Council Bluffs,
68047,NE,NE NONMETROPOLITAN AREA,,
68048,NE,Omaha,Council Bluffs,
68050,NE,Omaha,Council Bluffs,
68054,NE,Omaha,Council Bluffs,
68055,NE,NE NONMETROPOLITAN AREA,,
68056,NE,Omaha,Council Bluffs,
68057,NE,NE NONMETROPOLITAN AREA,,
68058,NE,Omaha,Council Bluffs,
68059,NE,Omaha,Council Bluffs,
68061,NE,NE NONMETROPOLITAN AREA,,
68062,NE,NE NONMETROPOLITAN AREA,,
68063,NE,NE NONMETROPOLITAN AREA,,
68064,NE,Omaha,Council Bluffs,
68065,NE,Omaha,Council Bluffs,
68066,NE,Omaha,Council Bluffs,
68067,NE,NE NONMETROPOLITAN AREA,,
68068,NE,Omaha,Council Bluffs,
68069,NE,Omaha,Council Bluffs,
68070,NE,Omaha,Council Bluffs,
68071,NE,NE NONMETROPOLITAN AREA,,
68072,NE,NE NONMETROPOLITAN AREA,,
68073,NE,Omaha,Council Bluffs,
68101,NE,Omaha,Council Bluffs,
68102,NE,Omaha,Council Bluffs,
68103,NE,Omaha,Council Bluffs,
68104,NE,Omaha,Council Bluffs,
68105,NE,Omaha,Council Bluffs,
68106,NE,Omaha,Council Bluffs,
68107,NE,Omaha,Council Bluffs,
68108,NE,Omaha,Council Bluffs,
68109,NE,Omaha,Council Bluffs,
68110,NE,Omaha,Council Bluffs,
68111,NE,Omaha,Council Bluffs,
68112,NE,Omaha,Council Bluffs,
68113,NE,Omaha,Council Bluffs,
68114,NE,Omaha,Council Bluffs,
68116,NE,Omaha,Council Bluffs,
68117,NE,Omaha,Council Bluffs,
68118,NE,Omaha,Council Bluffs,
68119,NE,Omaha,Council Bluffs,
68120,NE,Omaha,Council Bluffs,
68122,NE,Omaha,Council Bluffs,
68123,NE,Omaha,Council Bluffs,
68124,NE,Omaha,Council Bluffs,
68127,NE,Omaha,Council Bluffs,
68128,NE,Omaha,Council Bluffs,
68130,NE,Omaha,Council Bluffs,
68131,NE,Omaha,Council Bluffs,
68132,NE,Omaha,Council Bluffs,
68133,NE,Omaha,Council Bluffs,
68134,NE,Omaha,Council Bluffs,
68135,NE,Omaha,Council Bluffs,
68136,NE,Omaha,Council Bluffs,
68137,NE,Omaha,Council Bluffs,
68138,NE,Omaha,Council Bluffs,
68139,NE,Omaha,Council Bluffs,
68142,NE,Omaha,Council Bluffs,
68144,NE,Omaha,Council Bluffs,
68145,NE,Omaha,Council Bluffs,
68147,NE,Omaha,Council Bluffs,
68152,NE,Omaha,Council Bluffs,
68154,NE,Omaha,Council Bluffs,
68155,NE,Omaha,Council Bluffs,
68157,NE,Omaha,Council Bluffs,
68164,NE,Omaha,Council Bluffs,
68172,NE,Omaha,Council Bluffs,
68175,NE,Omaha,Council Bluffs,
68176,NE,Omaha,Council Bluffs,
68178,NE,Omaha,Council Bluffs,
68179,NE,Omaha,Council Bluffs,
68180,NE,Omaha,Council Bluffs,
68181,NE,Omaha,Council Bluffs,
68182,NE,Omaha,Council Bluffs,
68183,NE,Omaha,Council Bluffs,
68197,NE,Omaha,Council Bluffs,
68198,NE,Omaha,Council Bluffs,
68301,NE,NE NONMETROPOLITAN AREA,,
68303,NE,NE NONMETROPOLITAN AREA,,
68304,NE,Omaha,Council Bluffs,
68305,NE,NE NONMETROPOLITAN AREA,,
68307,NE,Omaha,Council Bluffs,
68309,NE,NE NONMETROPOLITAN AREA,,
68310,NE,NE NONMETROPOLITAN AREA,,
68313,NE,Lincoln,,
68314,NE,Lincoln,,
68315,NE,NE NONMETROPOLITAN AREA,,
68316,NE,NE NONMETROPOLITAN AREA,,
68317,NE,Lincoln,,
68318,NE,NE NONMETROPOLITAN AREA,,
68319,NE,NE NONMETROPOLITAN AREA,,
68320,NE,NE NONMETROPOLITAN AREA,,
68321,NE,NE NONMETROPOLITAN AREA,,
68322,NE,NE NONMETROPOLITAN AREA,,
68323,NE,NE NONMETROPOLITAN AREA,,
68324,NE,NE NONMETROPOLITAN AREA,,
68325,NE,NE NONMETROPOLITAN AREA,,
68326,NE,NE NONMETROPOLITAN AREA,,
68327,NE,NE NONMETROPOLITAN AREA,,
68328,NE,NE NONMETROPOLITAN AREA,,
68329,NE,NE NONMETROPOLITAN AREA,,
68330,NE,Lincoln,,
68331,NE,NE NONMETROPOLITAN AREA,,
68332,NE,NE NONMETROPOLITAN AREA,,
68333,NE,NE NONMETROPOLITAN AREA,,
68335,NE,NE NONMETROPOLITAN AREA,,
68336,NE,Lincoln,,
68337,NE,NE NONMETROPOLITAN AREA,,
68338,NE,NE NONMETROPOLITAN AREA,,
68339,NE,Lincoln,,
68340,NE,NE NONMETROPOLITAN AREA,,
68341,NE,NE NONMETROPOLITAN AREA,,
68342,NE,NE NONMETROPOLITAN AREA,,
68343,NE,NE NONMETROPOLITAN AREA,,
68344,NE,NE NONMETROPOLITAN AREA,,
68345,NE,NE NONMETROPOLITAN AREA,,
68346,NE,NE NONMETROPOLITAN AREA,,
68347,NE,Omaha,Council Bluffs,
68348,NE,NE NONMETROPOLITAN AREA,,
68349,NE,Omaha,Council Bluffs,
68350,NE,NE NONMETROPOLITAN AREA,,
68351,NE,NE NONMETROPOLITAN AREA,,
68352,NE,NE NONMETROPOLITAN AREA,,
68354,NE,NE NONMETROPOLITAN AREA,,
68355,NE,NE NONMETROPOLITAN AREA,,
68357,NE,NE NONMETROPOLITAN AREA,,
68358,NE,Lincoln,,
68359,NE,NE NONMETROPOLITAN AREA,,
68360,NE,Lincoln,,
68361,NE,NE NONMETROPOLITAN AREA,,
68362,NE,NE NONMETROPOLITAN AREA,,
68364,NE,Lincoln,,
68365,NE,NE NONMETROPOLITAN AREA,,
68366,NE,Omaha,Council Bluffs,
68367,NE,NE NONMETROPOLITAN AREA,,
68368,NE,Lincoln,,
68370,NE,NE NONMETROPOLITAN AREA,,
68371,NE,NE NONMETROPOLITAN AREA,,
68372,NE,Lincoln,,
68374,NE,NE NONMETROPOLITAN AREA,,
68375,NE,NE NONMETROPOLITAN AREA,,
68376,NE,NE NONMETROPOLITAN AREA,,
68377,NE,NE NONMETROPOLITAN AREA,,
68378,NE,NE NONMETROPOLITAN AREA,,
68379,NE,NE NONMETROPOLITAN AREA,,
68380,NE,NE NONMETROPOLITAN AREA,,
68381,NE,NE NONMETROPOLITAN AREA,,
68382,NE,NE NONMETROPOLITAN AREA,,
68401,NE,NE NONMETROPOLITAN AREA,,
68402,NE,Lincoln,,
68403,NE,Omaha,Council Bluffs,
68404,NE,Lincoln,,
68405,NE,Lincoln,,
68406,NE,NE NONMETROPOLITAN AREA,,
68407,NE,Omaha,Council Bluffs,
68409,NE,Omaha,Council Bluffs,
68410,NE,NE NONMETROPOLITAN AREA,,
68413,NE,Omaha,Council Bluffs,
68414,NE,NE NONMETROPOLITAN AREA,,
68415,NE,NE NONMETROPOLITAN AREA,,
68416,NE,NE NONMETROPOLITAN AREA,,
68417,NE,NE NONMETROPOLITAN AREA,,
68418,NE,NE NONMETROPOLITAN AREA,,
68419,NE,Lincoln,,
68420,NE,NE NONMETROPOLITAN AREA,,
68421,NE,NE NONMETROPOLITAN AREA,,
68422,NE,NE NONMETROPOLITAN AREA,,
68423,NE,Lincoln,,
68424,NE,NE NONMETROPOLITAN AREA,,
68428,NE,Lincoln,,
68429,NE,NE NONMETROPOLITAN AREA,,
68430,NE,Lincoln,,
68431,NE,NE NONMETROPOLITAN AREA,,
68433,NE,NE NONMETROPOLITAN AREA,,
68434,NE,Lincoln,,
68436,NE,NE NONMETROPOLITAN AREA,,
68437,NE,NE NONMETROPOLITAN AREA,,
68438,NE,Lincoln,,
68439,NE,Lincoln,,
68440,NE,NE NONMETROPOLITAN AREA,,
68441,NE,NE NONMETROPOLITAN AREA,,
68442,NE,NE NONMETROPOLITAN AREA,,
68443,NE,NE NONMETROPOLITAN AREA,,
68444,NE,NE NONMETROPOLITAN AREA,,
68445,NE,NE NONMETROPOLITAN AREA,,
68446,NE,NE NONMETROPOLITAN AREA,,
68447,NE,NE NONMETROPOLITAN AREA,,
68448,NE,NE NONMETROPOLITAN AREA,,
68450,NE,NE NONMETROPOLITAN AREA,,
68452,NE,NE NONMETROPOLITAN AREA,,
68453,NE,NE NONMETROPOLITAN AREA,,
68454,NE,NE NONMETROPOLITAN AREA,,
68455,NE,Omaha,Council Bluffs,
68456,NE,Lincoln,,
68457,NE,NE NONMETROPOLITAN AREA,,
68458,NE,NE NONMETROPOLITAN AREA,,
68460,NE,NE NONMETROPOLITAN AREA,,
68461,NE,Lincoln,,
68462,NE,Lincoln,,
68463,NE,Omaha,Council Bluffs,
68464,NE,NE NONMETROPOLITAN AREA,,
68465,NE,NE NONMETROPOLITAN AREA,,
68466,NE,NE NONMETROPOLITAN AREA,,
68467,NE,NE NONMETROPOLITAN AREA,,
68501,NE,Lincoln,,
68502,NE,Lincoln,,
68503,NE,Lincoln,,
68504,NE,Lincoln,,
68505,NE,Lincoln,,
68506,NE,Lincoln,,
68507,NE,Lincoln,,
68508,NE,Lincoln,,
68509,NE,Lincoln,,
68510,NE,Lincoln,,
68512,NE,Lincoln,,
68514,NE,Lincoln,,
68516,NE,Lincoln,,
68517,NE,Lincoln,,
68520,NE,Lincoln,,
68521,NE,Lincoln,,
68522,NE,Lincoln,,
68523,NE,Lincoln,,
68524,NE,Lincoln,,
68526,NE,Lincoln,,
68527,NE,Lincoln,,
68528,NE,Lincoln,,
68529,NE,Lincoln,,
68531,NE,Lincoln,,
68532,NE,Lincoln,,
68542,NE,Lincoln,,
68544,NE,Lincoln,,
68572,NE,Lincoln,,
68583,NE,Lincoln,,
68588,NE,Lincoln,,
68601,NE,NE NONMETROPOLITAN AREA,,
68602,NE,NE NONMETROPOLITAN AREA,,
68620,NE,NE NONMETROPOLITAN AREA,,
68621,NE,NE NONMETROPOLITAN AREA,,
68622,NE,NE NONMETROPOLITAN AREA,,
68623,NE,NE NONMETROPOLITAN AREA,,
68624,NE,NE NONMETROPOLITAN AREA,,
68626,NE,NE NONMETROPOLITAN AREA,,
68627,NE,NE NONMETROPOLITAN AREA,,
68628,NE,NE NONMETROPOLITAN AREA,,
68629,NE,NE NONMETROPOLITAN AREA,,
68631,NE,NE NONMETROPOLITAN AREA,,
68632,NE,NE NONMETROPOLITAN AREA,,
68633,NE,NE NONMETROPOLITAN AREA,,
68634,NE,NE NONMETROPOLITAN AREA,,
68635,NE,NE NONMETROPOLITAN AREA,,
68636,NE,NE NONMETROPOLITAN AREA,,
68637,NE,NE NONMETROPOLITAN AREA,,
68638,NE,NE NONMETROPOLITAN AREA,,
68640,NE,NE NONMETROPOLITAN AREA,,
68641,NE,NE NONMETROPOLITAN AREA,,
68642,NE,NE NONMETROPOLITAN AREA,,
68643,NE,NE NONMETROPOLITAN AREA,,
68644,NE,NE NONMETROPOLITAN AREA,,
68647,NE,NE NONMETROPOLITAN AREA,,
68648,NE,Omaha,Council Bluffs,
68649,NE,NE NONMETROPOLITAN AREA,,
68651,NE,NE NONMETROPOLITAN AREA,,
68652,NE,NE NONMETROPOLITAN AREA,,
68653,NE,NE NONMETROPOLITAN AREA,,
68654,NE,NE NONMETROPOLITAN AREA,,
68655,NE,NE NONMETROPOLITAN AREA,,
68658,NE,NE NONMETROPOLITAN AREA,,
68659,NE,NE NONMETROPOLITAN AREA,,
68660,NE,NE NONMETROPOLITAN AREA,,
68661,NE,NE NONMETROPOLITAN AREA,,
68662,NE,NE NONMETROPOLITAN AREA,,
68663,NE,NE NONMETROPOLITAN AREA,,
68664,NE,NE NONMETROPOLITAN AREA,,
68665,NE,NE NONMETROPOLITAN AREA,,
68666,NE,NE NONMETROPOLITAN AREA,,
68667,NE,NE NONMETROPOLITAN AREA,,
68669,NE,NE NONMETROPOLITAN AREA,,
68701,NE,NE NONMETROPOLITAN AREA,,
68702,NE,NE NONMETROPOLITAN AREA,,
68710,NE,Sioux City,,
68711,NE,NE NONMETROPOLITAN AREA,,
68713,NE,NE NONMETROPOLITAN AREA,,
68714,NE,NE NONMETROPOLITAN AREA,,
68715,NE,NE NONMETROPOLITAN AREA,,
68716,NE,NE NONMETROPOLITAN AREA,,
68717,NE,NE NONMETROPOLITAN AREA,,
68718,NE,NE NONMETROPOLITAN AREA,,
68719,NE,NE NONMETROPOLITAN AREA,,
68720,NE,NE NONMETROPOLITAN AREA,,
68722,NE,NE NONMETROPOLITAN AREA,,
68723,NE,NE NONMETROPOLITAN AREA,,
68724,NE,NE NONMETROPOLITAN AREA,,
68725,NE,NE NONMETROPOLITAN AREA,,
68726,NE,NE NONMETROPOLITAN AREA,,
68727,NE,NE NONMETROPOLITAN AREA,,
68728,NE,Sioux City,,
68729,NE,NE NONMETROPOLITAN AREA,,
68730,NE,NE NONMETROPOLITAN AREA,,
68731,NE,Sioux City,,
68732,NE,Sioux City,,
68733,NE,Sioux City,,
68734,NE,NE NONMETROPOLITAN AREA,,
68735,NE,NE NONMETROPOLITAN AREA,,
68736,NE,NE NONMETROPOLITAN AREA,,
68737,NE,NE NONMETROPOLITAN AREA,,
68738,NE,NE NONMETROPOLITAN AREA,,
68739,NE,NE NONMETROPOLITAN AREA,,
68740,NE,NE NONMETROPOLITAN AREA,,
68741,NE,Sioux City,,
68742,NE,NE NONMETROPOLITAN AREA,,
68743,NE,Sioux City,,
68745,NE,NE NONMETROPOLITAN AREA,,
68746,NE,NE NONMETROPOLITAN AREA,,
68747,NE,NE NONMETROPOLITAN AREA,,
68748,NE,NE NONMETROPOLITAN AREA,,
68749,NE,NE NONMETROPOLITAN AREA,,
68751,NE,Sioux City,,
68752,NE,NE NONMETROPOLITAN AREA,,
68753,NE,NE NONMETROPOLITAN AREA,,
68755,NE,NE NONMETROPOLITAN AREA,,
68756,NE,NE NONMETROPOLITAN AREA,,
68757,NE,Sioux City,,
68758,NE,NE NONMETROPOLITAN AREA,,
68759,NE,NE NONMETROPOLITAN AREA,,
68760,NE,NE NONMETROPOLITAN AREA,,
68761,NE,NE NONMETROPOLITAN AREA,,
68763,NE,NE NONMETROPOLITAN AREA,,
68764,NE,NE NONMETROPOLITAN AREA,,
68765,NE,NE NONMETROPOLITAN AREA,,
68766,NE,NE NONMETROPOLITAN AREA,,
68767,NE,NE NONMETROPOLITAN AREA,,
68768,NE,NE NONMETROPOLITAN AREA,,
68769,NE,NE NONMETROPOLITAN AREA,,
68770,NE,Sioux City,,
68771,NE,NE NONMETROPOLITAN AREA,,
68772,NE,NE NONMETROPOLITAN AREA,,
68773,NE,NE NONMETROPOLITAN AREA,,
68774,NE,NE NONMETROPOLITAN AREA,,
68776,NE,Sioux City,,
68777,NE,NE NONMETROPOLITAN AREA,,
68778,NE,NE NONMETROPOLITAN AREA,,
68779,NE,NE NONMETROPOLITAN AREA,,
68780,NE,NE NONMETROPOLITAN AREA,,
68781,NE,NE NONMETROPOLITAN AREA,,
68783,NE,NE NONMETROPOLITAN AREA,,
68784,NE,Sioux City,,
68785,NE,Sioux City,,
68786,NE,NE NONMETROPOLITAN AREA,,
68787,NE,NE NONMETROPOLITAN AREA,,
68788,NE,NE NONMETROPOLITAN AREA,,
68789,NE,NE NONMETROPOLITAN AREA,,
68790,NE,NE NONMETROPOLITAN AREA,,
68791,NE,NE NONMETROPOLITAN AREA,,
68792,NE,NE NONMETROPOLITAN AREA,,
68801,NE,NE NONMETROPOLITAN AREA,,
68802,NE,NE NONMETROPOLITAN AREA,,
68803,NE,NE NONMETROPOLITAN AREA,,
68810,NE,NE NONMETROPOLITAN AREA,,
68812,NE,NE NONMETROPOLITAN AREA,,
68813,NE,NE NONMETROPOLITAN AREA,,
68814,NE,NE NONMETROPOLITAN AREA,,
68815,NE,NE NONMETROPOLITAN AREA,,
68816,NE,NE NONMETROPOLITAN AREA,,
68817,NE,NE NONMETROPOLITAN AREA,,
68818,NE,NE NONMETROPOLITAN AREA,,
68819,NE,NE NONMETROPOLITAN AREA,,
68820,NE,NE NONMETROPOLITAN AREA,,
68821,NE,NE NONMETROPOLITAN AREA,,
68822,NE,NE NONMETROPOLITAN AREA,,
68823,NE,NE NONMETROPOLITAN AREA,,
68824,NE,NE NONMETROPOLITAN AREA,,
68825,NE,NE NONMETROPOLITAN AREA,,
68826,NE,NE NONMETROPOLITAN AREA,,
